Test Trajectory,Learner Trajectory,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_192_346_187_189_190_397_350_237_305_348_143_167_407_157_159_170,390_401,0_7_7_7_7_1_7_1_1_7_7_7_7_7_7_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.074620246887207_1.0735584497451782_0.65252286195755_1.073822021484375_1.1531095504760742_1.064951777458191_1.051289439201355_1.0538150072097778_1.337085485458374_1.0529183149337769_1.068228840827942_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,21.091647803783417,1.1528840065002441
390_400_405_172_356_362_192_346_187_189_190_397_350_237_305_348_143_167_407_157_159_170,390_401,0_7_7_7_7_1_7_1_1_7_7_7_7_7_7_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.074620246887207_1.0735584497451782_0.65252286195755_1.073822021484375_1.1531095504760742_1.064951777458191_1.051289439201355_1.0538150072097778_1.337085485458374_1.0529183149337769_1.068228840827942_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,21.091647803783417,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
390_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,390_401,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7,1.0486371517181396_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.1528840065002441,16.431133925914764,1.1528840065002441
405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,14.30969101190567,14.30969101190567
436_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,436_400_405_172_356_362_193_185_177_404_194_173_143_167_407_157_159_170,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,0_7_7_7_7_7_7_7_7_1_1_7_7_7_7_7_6,0.632558286190033_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,0.632558286190033_1.0728057622909546_1.0665593147277832_0.6783982515335083_1.0525673627853394_1.0596425533294678_0.666948139667511_1.3393254280090332_0.6726311445236206_1.0435550212860107_1.0665627717971802_1.1467430591583252_1.069547414779663_0.6744267344474792_0.677081286907196_1.0666937828063965_1.0290087461471558,16.015055060386658,16.015055060386658
41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_351_337_181_183,41_43_45_47_370,7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_5_3_5_5,7_7_5_3,1.0744822025299072_0.6759806871414185_0.9996100664138794_1.0785530805587769_1.051966667175293_1.058045506477356_1.0536508560180664_1.290156602859497_1.007378101348877_1.1192843914031982_1.077199935913086_0.6771789193153381_0.6739643216133118_1.0526490211486816_1.0630388259887695_1.0544220209121704_1.0659259557724_1.0662877559661865_0.9911384582519531_0.6972596049308777_1.0497167110443115_1.0855953693389893,1.0721747875213623_0.6808339953422546_1.0239934921264648_1.0994994640350342,21.963485062122345,3.876501739025116
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_351_337_181_183,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_351_337_181_183,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_5_3_5_5,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_5_3_5_5,0.632404625415802_0.6668798923492432_1.0727193355560303_1.015910029411316_1.0846210718154907_1.0535269975662231_0.6646994352340698_1.0212788581848145_1.2814013957977295_1.0755332708358765_1.0254201889038086_1.099581003189087_1.077199935913086_0.6771789193153381_0.6739643216133118_1.0526490211486816_1.0630388259887695_1.0544220209121704_1.0659259557724_1.0662877559661865_0.9911384582519531_0.6972596049308777_1.0497167110443115_1.0855953693389893,0.632404625415802_0.6668798923492432_1.0727193355560303_1.015910029411316_1.0846210718154907_1.0535269975662231_0.6646994352340698_1.0212788581848145_1.2814013957977295_1.0755332708358765_1.0254201889038086_1.099581003189087_1.077199935913086_0.6771789193153381_0.6739643216133118_1.0526490211486816_1.0630388259887695_1.0544220209121704_1.0659259557724_1.0662877559661865_0.9911384582519531_0.6972596049308777_1.0497167110443115_1.0855953693389893,23.248353004455566,23.248353004455566
1_338_154_174_364_178_180_337_182_186_347_403_243_211_135_390_400_405_172_356_362_193_185,1_338_154_174_364_178_180_337_181_183_185,2_3_3_3_3_3_3_3_3_3_3_3_4_6_1_0_7_7_7_7_7_7,2_3_3_3_3_3_3_5_5_7,0.6374947428703308_1.0413914918899536_1.048257827758789_1.0391690731048584_0.668938934803009_1.0456689596176147_0.6689977645874023_1.0522565841674805_1.0325355529785156_0.6649725437164307_1.0435439348220825_1.0699995756149292_1.0125216245651245_1.0018764734268188_1.0890538692474365_1.048234224319458_1.0745446681976318_1.065945029258728_0.6765075325965881_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6374947428703308_1.0413914918899536_1.048257827758789_1.0391690731048584_0.668938934803009_1.0456689596176147_0.6689977645874023_1.0495496988296509_1.0849723815917969_0.6755955219268799,20.76336568593979,8.960036396980286
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,0.6377759575843811_0.6660476922988892_1.0768518447875977_1.0175150632858276_1.084296464920044_1.052451252937317_0.6640486717224121_1.0192515850067139_1.2817444801330566_1.0763047933578491_1.024214506149292_1.072852373123169_1.0205512046813965_1.066258192062378_0.67447829246521_1.0567678213119507_1.0592905282974243_0.6653969287872314,17.21609765291214,17.21609765291214
151_85_292_293_294_296_203_190_397_350_237_305_349_290_364_178_180_337_182_186,151_85_292_293_294_296_203_190_397_351_337_182_186,7_7_7_7_7_7_7_7_7_7_7_5_5_3_3_3_3_3_3,7_7_7_7_7_7_7_7_5_3_3_3,1.0765700340270996_0.6786876916885376_0.6729872226715088_1.0520004034042358_1.0621346235275269_1.056565284729004_1.0646647214889526_1.0656009912490845_1.0592730045318604_1.050998330116272_1.342113971710205_1.0342183113098145_1.0805140733718872_1.03933846950531_0.6680551767349243_1.0452932119369507_0.6690218448638916_1.0352418422698975_1.0457911491394043,1.0765700340270996_0.6786876916885376_0.6729872226715088_1.0520004034042358_1.0621346235275269_1.056565284729004_1.0646647214889526_1.0656009912490845_0.986946165561676_0.6977119445800781_1.0352418422698975_1.0457911491394043,18.799070358276367,11.494902074337006
120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191,120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_1,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_1,0.6766231656074524_1.073986530303955_0.6771823763847351_0.9980573058128357_1.0794695615768433_1.0525792837142944_1.0583992004394531_1.0532550811767578_1.2896448373794556_1.0066192150115967_1.1178563833236694_1.077587366104126_0.6803581714630127_0.6727780699729919_1.0513110160827637_1.0631637573242188_1.0586650371551514_0.97938072681427,0.6766231656074524_1.073986530303955_0.6771823763847351_0.9980573058128357_1.0794695615768433_1.0525792837142944_1.0583992004394531_1.0532550811767578_1.2896448373794556_1.0066192150115967_1.1178563833236694_1.077587366104126_0.6803581714630127_0.6727780699729919_1.0513110160827637_1.0631637573242188_1.0586650371551514_0.97938072681427,17.666917085647583,17.666917085647583
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7,0.6380705833435059_0.6660333871841431_1.0767772197723389_1.015962839126587_1.0859042406082153_1.0522955656051636_0.663994312286377_1.0186413526535034_1.2833311557769775_1.0769132375717163_1.0236601829528809_1.0735526084899902_1.0202165842056274_1.0662343502044678_0.6739767789840698_1.0580735206604004_1.0589040517807007,0.6380705833435059_0.6660333871841431_1.0767772197723389_1.015962839126587_1.0859042406082153_1.0522955656051636_0.663994312286377_1.0186413526535034_1.2833311557769775_1.0769132375717163_1.0236601829528809_1.0735526084899902_1.0202165842056274_1.0662343502044678_0.6739767789840698_1.0580735206604004_1.0589040517807007,16.552541971206665,16.552541971206665
0_330_338_154_174_364_178_180_337_181_183_185_177_404_195,0_331_141_140_195,2_2_3_3_3_3_3_3_5_5_7_7_7_7,4_3_0_7,1.0351762771606445_0.6786289215087891_1.0412087440490723_1.0472147464752197_1.0526399612426758_0.6690381765365601_1.0462104082107544_0.6698029041290283_1.0481621026992798_1.0842264890670776_0.6778687238693237_1.3382923603057861_0.6721526980400085_1.05683171749115,0.9740327596664429_0.6715917587280273_0.6866440773010254_1.0491137504577637,13.11745423078537,3.3813823461532593
32_309_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195,32_310_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195,0_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7,1_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7,1.08797025680542_0.6415371298789978_1.0196774005889893_1.2808780670166016_1.075234293937683_1.0235041379928589_1.071928858757019_1.0195379257202148_1.0654246807098389_0.6759768128395081_1.0536150932312012_1.0602010488510132_0.6663952469825745_1.3382923603057861_0.6721526980400085_1.05683171749115,1.099703311920166_1.0551236867904663_0.6642032265663147_1.0196774005889893_1.2808780670166016_1.075234293937683_1.0235041379928589_1.071928858757019_1.0195379257202148_1.0654246807098389_0.6759768128395081_1.0536150932312012_1.0602010488510132_0.6663952469825745_1.3382923603057861_0.6721526980400085_1.05683171749115,15.809157729148865,16.898680567741394
125_127_61_325_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_349_290_365_404_195,125_127_61_325_29_328_240_244_152_250_242_356_362_193_185_177_404_195,1_1_1_7_7_0_0_0_7_7_7_7_7_7_7_7_7_7_7_5_5_5_7_7,1_1_1_7_7_0_0_6_6_6_7_7_7_7_7_7_7,0.6666771769523621_1.071653962135315_0.6657013893127441_1.0055570602416992_1.0508322715759277_1.2896034717559814_1.0067851543426514_1.1179490089416504_1.0946009159088135_0.6808408498764038_0.6721897125244141_1.0517158508300781_1.0602461099624634_1.0585474967956543_1.0640027523040771_1.064467430114746_1.0495773553848267_1.0523756742477417_1.3377915620803833_1.0354602336883545_1.080693006515503_1.0870131254196167_0.669999897480011_1.05683171749115,0.6666771769523621_1.071653962135315_0.6657013893127441_1.0055570602416992_1.0508322715759277_1.2896034717559814_1.0067851543426514_1.087022066116333_1.0195379257202148_1.0654246807098389_0.6759768128395081_1.0536150932312012_1.0602010488510132_0.6663952469825745_1.3382923603057861_0.6721526980400085_1.05683171749115,23.99111318588257,16.45226013660431
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7,0.6365832686424255_0.6656637787818909_1.076684832572937_1.0189353227615356_1.0819921493530273_1.052931547164917_0.6642032265663147_1.0196774005889893_1.2808780670166016_1.075234293937683_1.0235041379928589_1.071928858757019_1.0195379257202148_1.0654246807098389_0.6759768128395081_1.0536150932312012_1.0602010488510132_0.6663952469825745_1.3382923603057861_0.6721526980400085_1.05683171749115,0.6365832686424255_0.6656637787818909_1.076684832572937_1.0189353227615356_1.0819921493530273_1.052931547164917_0.6642032265663147_1.0196774005889893_1.2808780670166016_1.075234293937683_1.0235041379928589_1.071928858757019_1.0195379257202148_1.0654246807098389_0.6759768128395081_1.0536150932312012_1.0602010488510132_0.6663952469825745_1.3382923603057861_0.6721526980400085_1.05683171749115,20.276644468307495,20.276644468307495
